rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
563	1238	307	0.062	59.122	0.069	1019.8291	1458.5967	math:84%	 function  set  number  matrix  functions  vectors
564	1282	307	0.062	59.184	0.211	696.8242	1436.2959	code:34%	0 1 3 2 10 4
565	824	306	0.062	59.246	0.026	1014.668	1819.5254	web:54%	etics Disk  Foundation  Corporation  Office .com
566	1384	306	0.062	59.309	0.372	610.8564	972.3437	code:97%	.path  os (os (sys os  sys
567	185	304	0.062	59.371	0.156	962.085	1747.9834	code:53%	                            
568	1544	304	0.062	59.432	0.898	971.4194	1546.6732	wiki:58%	 the  The The
569	1439	303	0.062	59.494	0.881	903.8086	1445.0938	math:40%	 in In  In in
570	1525	303	0.062	59.556	0.036	905.3301	1648.4741	pile:71%	 lap  var  vent  ut ax  cor
571	778	302	0.061	59.617	0.244	1066.0558	1845.5687	wiki:49%	 of  from  with  to  by  on
572	853	302	0.061	59.678	0.038	1220.0521	1745.8944	code:41%	 XML  Python  Django  python  SQL tex
573	1126	302	0.061	59.74	0.185	688.4136	1532.5377	code:57%	0 255 2 1 128 55
574	1240	302	0.061	59.801	0.022	778.7788	1384.2389	wiki:44%	a  Charles  Christopher ton  Atlas  Professor
575	1263	302	0.061	59.863	0.457	804.293	1459.8417	math:64%	 of  to  with  by  for  between
576	1063	301	0.061	59.924	0.694	985.0753	1576.6859	code:34%	 and  or and  &  And  Or
577	1545	301	0.061	59.985	0.043	1064.5024	1659.2343	pile:71%	inal  knee  motor  hip  heart  liver
578	1683	300	0.061	60.046	0.72	959.1069	1589.2369	math:71%	 and  or or  than and  as
579	1909	300	0.061	60.107	0.023	891.1436	1546.937	wiki:39%	igua  York  Township  County ville ene
580	1016	299	0.061	60.168	0.255	744.7568	1057.585	code:98%	 License #  Foundation , ;  
581	1918	299	0.061	60.229	0.086	1189.2637	1979.7676	wiki:91%	 of ant  includes  to  the  other
582	587	298	0.061	60.29	1.0	564.7568	1042.3702	wiki:83%	.
583	296	297	0.06	60.35	0.017	858.7358	1340.3212	pile:81%	 conditions  others  disorders  tasks  infection  stability
584	1393	297	0.06	60.41	0.278	736.6822	1474.3662	wiki:49%	 of  to  by  from  on  with
585	1956	297	0.06	60.471	0.027	882.8399	1450.0825	web:41%	 people  individuals  workers  companies  organizations  developers
586	80	296	0.06	60.531	0.197	540.6455	1086.5957	code:99%	(object .TestCase .Model TestCase (TestCase View
587	1177	296	0.06	60.591	0.098	1093.8242	1807.6406	wiki:34%	 Un  per  hyper  poly  Sub -un
588	1474	296	0.06	60.651	0.171	929.149	1555.4482	wiki:97%	 from  meaning  as  or  of  for
589	1243	295	0.06	60.711	0.397	821.8535	1212.5615	wiki:87%	.\n\n \n \n\n  \n\n  \n ).\n\n
590	1394	295	0.06	60.771	0.064	1018.1597	2069.4375	pile:85%	 CD  Ig  pep  Ca  NS 2
591	1930	295	0.06	60.831	0.042	1343.9512	2782.9355	web:99%	 the  of  to ,  as  with
592	323	294	0.06	60.891	0.038	982.6313	1682.0928	math:58%	 constant  same  different  ideal  maximum  lowest
593	377	294	0.06	60.951	0.054	1000.5024	1606.7894	math:77%	ically  of , ic  almost  algebra
594	633	293	0.06	61.011	0.033	660.7354	1119.2311	wiki:80%	 War  years  year  death  world  worldwide
595	993	293	0.06	61.07	0.309	388.4238	666.2657	code:97%	 Public  the
596	1615	293	0.06	61.13	0.823	527.165	1039.7303	code:100%	             
597	1965	293	0.06	61.189	0.024	1016.2451	1523.4972	code:45%	 connect  Test  check Tests Test  given
598	144	292	0.059	61.249	0.057	988.4336	1641.4945	code:40%	 self  text  real 2 (ps 1
599	941	292	0.059	61.308	0.23	897.4765	1444.4355	web:39%	 his  my  His 's  her  Her
600	1676	292	0.059	61.368	0.04	867.3623	1635.8434	wiki:32%	ar  Par  El  Arr  Nar  Bur
601	150	291	0.059	61.427	0.015	938.2988	1616.6483	code:98%	 request  client  view  arg ass  user
602	1134	291	0.059	61.486	0.424	665.7451	1400.7539	web:43%	 it  It It it "It “It
603	1477	291	0.059	61.545	0.045	857.7051	1462.776	wiki:87%	 Caucas  Bav ama ing ucas min
604	1751	291	0.059	61.604	0.717	1031.2148	1773.0996	web:46%	 on  On On on
605	403	290	0.059	61.663	0.955	1169.4551	1868.799	math:95%	} }}}
606	409	290	0.059	61.722	0.319	681.1406	1693.8878	wiki:29%	.g .e .S  etc .m  Inc
607	551	290	0.059	61.781	0.163	845.3691	1401.505	web:41%	 order  trying  ability  supposed  way  attempt
608	1192	290	0.059	61.84	0.113	1122.3009	1921.9355	math:44%	1 0 2 [x 5 3
609	1732	290	0.059	61.899	0.059	968.5098	1465.9825	math:94%	 space  group  set  map  spaces  modules
610	477	289	0.059	61.958	0.226	856.1113	1679.5039	code:79%	\n  {\n  """\n (\n .\n .\n\n
611	686	289	0.059	62.017	0.034	1043.0938	1631.1515	pile:43%	 carb  act  nit alt  alk fib
612	694	289	0.059	62.076	0.208	1038.582	2098.3105	code:86%	):\n )\n \n :\n ()\n  {\n
613	945	289	0.059	62.135	0.566	853.0986	1435.979	code:100%	 import ,     class                                
614	959	289	0.059	62.193	0.494	526.6837	998.7481	code:100%	):\n ():\n :\n ):\n\n :\n\n ():\n\n
615	1279	289	0.059	62.252	0.284	1008.0615	1648.35	web:41%	 of  for  by  to  in  after
616	1595	289	0.059	62.311	0.528	1082.4601	1755.5682	web:46%	 all  All All
617	1782	289	0.059	62.37	0.186	608.7158	1177.5039	code:94%	=True =False 1 255 0  None
618	1958	289	0.059	62.428	0.073	895.4326	1666.2733	code:97%	 config  self (self  parsed lyph (f
619	75	288	0.059	62.487	0.085	901.2168	2046.2919	pile:44%	.com p .hpp .org .h -list
620	1188	288	0.059	62.546	0.293	721.1475	1326.3243	math:45%	 what  What What what “What  exactly
621	1215	288	0.059	62.604	0.281	681.4199	1054.9727	code:98%	 copy  warranty  terms 3  copies 2
622	1816	288	0.059	62.663	0.018	881.3935	1473.4093	wiki:33%	 Mark ux aud  Mil  Naz  Buck
623	471	287	0.058	62.721	0.48	990.9444	1530.7931	web:68%	? ! ). .” ." ”.
624	880	287	0.058	62.78	0.297	861.747	1560.4498	wiki:42%	 by  to  with  of  from  for
625	1144	287	0.058	62.838	0.021	1024.1436	1881.2059	code:93%	s  file  hip  rule  default  argument
626	1158	287	0.058	62.896	0.328	877.9976	1513.813	wiki:59%	 of  with  to  by  for  as
627	314	286	0.058	62.954	0.015	752.3203	1282.171	code:99%	.config  config .validation _component .events base
628	1484	285	0.058	63.012	0.754	1102.3516	1724.0067	web:59%	 and  or  & and  probably
629	445	284	0.058	63.07	0.035	868.4462	1468.756	code:96%	_id .txt type foo .id .html
630	707	284	0.058	63.128	0.104	614.8212	986.6015	wiki:66%	199 200 201 186 193 197
631	1745	284	0.058	63.186	0.558	733.4629	1200.7686	code:98%	 =  +=  *  +  ==  !=
632	1892	284	0.058	63.244	0.087	808.8554	1615.8058	wiki:38%	5 10 4 40 2 6
633	515	283	0.058	63.301	0.06	997.2124	1825.0522	wiki:62%	,  of  stars  star  or ae
634	618	283	0.058	63.359	0.202	965.752	1610.5762	math:42%	 that  it  which  It  class  module
635	1162	283	0.058	63.416	0.055	958.2217	1712.2294	code:83%	global .txt aa name group \\n
636	1661	283	0.058	63.474	0.038	981.229	1541.6671	math:81%	 moment  probability ness  power  field  equivalence
637	1891	283	0.058	63.531	0.117	887.0527	1560.6066	web:54%	 give  put  bring  find  gave  show
638	36	282	0.057	63.589	0.266	1035.3778	1843.624	wiki:34%	 two  three  several  four  many  few
639	584	282	0.057	63.646	0.277	1071.7041	1622.8818	code:95%	', ,                     ",                 
640	1328	282	0.057	63.703	0.02	597.5341	973.3496	code:100%	Manager Response Form Parser Config  Config
641	118	281	0.057	63.761	0.377	1023.9946	1838.6144	code:51%	 " =" ("  ["  (" ["
642	251	281	0.057	63.818	0.794	902.4697	1424.0659	math:42%	, ), ”, # >, /,
643	898	281	0.057	63.875	0.382	1181.8536	1876.0936	pile:94%	 was  were  be  been  are  also
644	1623	281	0.057	63.932	0.041	911.6094	1613.2665	code:91%	password name .py  Island .json user
645	1150	280	0.057	63.989	0.335	582.5909	1101.8419	code:100%	.\n \n  """\n .\n\n \n\n ,\n
646	1468	280	0.057	64.046	0.061	1427.5179	2438.3125	code:48%	_h -h .w .h  Wh _w
647	38	279	0.057	64.103	0.127	629.6689	1242.9423	wiki:30%	 due  respect  compared  equal  opposed  similar
648	1205	279	0.057	64.16	0.294	778.3487	1339.8779	math:97%	\n\n .\n\n \n ?\n\n ?\n .\n
649	1621	279	0.057	64.216	0.685	886.4141	1300.4989	math:81%	 the  The The (the
650	920	278	0.057	64.273	0.342	828.4218	1499.8651	math:49%	 In In  in in .In "In
651	1204	278	0.057	64.329	1.0	648.749	1401.7363	code:73%	 
652	1664	278	0.057	64.386	0.845	677.0898	1128.3663	code:92%	class  class \tclass  import
653	49	277	0.056	64.442	0.769	635.1523	1116.6602	code:99%	 = ':  return ":  or  :
654	502	277	0.056	64.499	0.29	926.8037	1707.4139	web:36%	 what  how  where  why Why  What
655	1288	277	0.056	64.555	0.158	777.7793	1494.5546	code:91%	\n ,\n (\n ',\n )\n >\r\n
656	1410	277	0.056	64.611	0.691	879.5723	1457.104	web:50%	 with  With with With  include  through
657	1444	276	0.056	64.667	0.011	680.377	1257.1385	code:98%	 Base Format  Sprint  Admin  Authentication  Event
658	1853	276	0.056	64.724	0.044	1101.2167	1832.1835	pile:95%	 years  h  higher % 3  min
659	677	275	0.056	64.78	1.0	1254.7695	2688.3164	code:53%	(
660	684	275	0.056	64.835	0.021	1038.5187	1634.4979	math:38%	 App  Data  Test mentation  List  Role
661	1087	275	0.056	64.891	0.021	1013.3852	1740.7301	pile:29%	 digital  analog -hand  rear  electronic  mobile
662	1244	275	0.056	64.947	0.395	933.3687	1410.2769	math:72%	 of  with  to  from  using  on
663	1900	275	0.056	65.003	0.137	739.1025	1252.7245	code:97%	(self kwargs (request self args =None
664	1948	275	0.056	65.059	0.027	1042.9077	1567.8472	pile:82%	 effects  factors  variation  effect  problem  program
665	16	274	0.056	65.115	0.352	628.4316	975.5625	code:94%	 of  under  (
666	298	274	0.056	65.171	0.25	643.9316	1419.7051	code:81%	                                        ', ",
667	1599	274	0.056	65.226	0.039	864.5654	1353.2518	math:81%	 problem  graphs  functions  problems  equation  solutions
668	424	273	0.056	65.282	0.311	1237.9674	2103.5696	math:30%	" ' ] () ” )
669	529	273	0.056	65.337	0.374	765.8824	1351.5087	math:91%	 =  +  -  *  :=  <
670	572	273	0.056	65.393	0.186	846.7823	1528.2109	wiki:48%	 one  part  variety  number  age  range
671	704	273	0.056	65.449	0.172	1036.7948	1789.9855	code:90%	 [  - ([ __( (( =(
672	940	273	0.056	65.504	0.238	727.5938	1063.8359	code:98%	 not  License  useful  writing  copy  Software
673	1825	272	0.055	65.559	0.833	423.5488	791.998	code:99%	import  import #import
674	89	271	0.055	65.615	0.722	923.3149	1353.3175	wiki:35%	 of  for  on  Of  with  to
675	212	271	0.055	65.67	0.807	514.4756	798.4814	wiki:99%	.\n\n ).\n\n ".\n\n  .\n\n ."\n\n
676	479	271	0.055	65.725	0.06	816.7476	1300.3457	wiki:88%	s  also 0 Places Description ology
677	779	271	0.055	65.78	0.6	916.6338	1719.0087	web:30%	 one  One One one  particular
678	1914	271	0.055	65.835	0.024	1344.5497	2204.4114	web:34%	ag icht en isches ik  Online
679	280	270	0.055	65.89	0.167	1129.2988	1772.7596	code:70%	\n )\n \n\n ()\n .")\n ")\n
680	810	270	0.055	65.945	0.446	794.2833	1510.25	code:93%	\t \t\t \t\t\t )\n \n ):\n
681	958	270	0.055	66.0	0.019	901.1172	1425.8584	code:97%	 main _path _args kl _schema _field
682	1214	270	0.055	66.055	0.254	1261.4718	2710.6016	code:69%	\t \n \t\t "\n )\n \t\t\t
683	1668	270	0.055	66.11	0.039	1096.3901	1875.1816	wiki:73%	 large  common  recent  long  annual  powerful
684	65	269	0.055	66.164	0.056	1058.0098	1527.0143	math:88%	 differential ic in  quantum etz and
685	168	269	0.055	66.219	0.045	777.626	1421.2544	web:38%	 yes Yes  time  however  is  said
686	1224	269	0.055	66.274	0.603	840.7373	1355.5773	code:99%	                                
687	1284	269	0.055	66.329	0.029	866.7109	1567.6073	pile:51%	D CT MA V A P
688	1514	269	0.055	66.383	0.139	744.5253	1445.5204	math:100%	(x 2 4  x 8 1
689	776	268	0.055	66.438	0.828	910.354	1349.4297	math:60%	, ), ; );  , },
690	888	268	0.055	66.492	0.03	957.3165	1617.5734	web:43%	 film  oil  management  insurance  technology  radio
691	1133	268	0.055	66.547	0.2	963.0543	1631.2686	code:74%	 the  MIT  See  file  see the
692	1234	268	0.055	66.601	0.291	816.8422	1427.3799	pile:53%	 using  with  use  of  to  Use
693	1832	268	0.055	66.656	0.02	1185.9562	1739.7157	math:29%	 monopol  Compar  prov  travers  synchron  categor
694	405	266	0.054	66.71	0.06	963.7383	1642.2538	code:88%	1  self 2 Str 0 10
695	1370	265	0.054	66.764	0.499	1053.7764	1639.8125	code:78%	 " (" ="  "/ /  ("
696	173	264	0.054	66.818	0.273	808.5938	1293.1465	math:56%	 but  so  But So  So  because
697	250	264	0.054	66.871	0.031	1204.3784	1859.9108	web:34%	D  UPS 2 L  BASIC  GSM
698	996	264	0.054	66.925	0.294	765.7739	1392.0908	code:84%	                                               
699	430	263	0.053	66.978	0.457	982.3419	1622.5518	web:28%	 these  These  those These Those  Those
700	487	263	0.053	67.032	0.488	610.1572	1284.1718	math:93%	 to  can  you  I  could  we
701	1015	263	0.053	67.085	0.093	656.9121	1309.9316	wiki:40%	 designed  associated  refer  refers  related  used
702	1156	263	0.053	67.139	0.368	1003.2676	1668.8262	math:59%	 be  is  are  been  were  was
703	1658	263	0.053	67.192	0.045	1104.4062	1579.252	math:87%	able  bounded  finite  infinite  regular  fixed
704	520	262	0.053	67.246	0.025	1065.6627	1659.308	pile:53%	3  X 4  PHP t  Excel
705	645	262	0.053	67.299	0.714	376.8067	656.8066	code:99%	import ,
706	1716	262	0.053	67.352	0.088	1178.5548	2111.7324	wiki:26%	o  mo  Po bo  fo  Do
707	1744	262	0.053	67.406	0.955	945.8247	1463.9904	wiki:44%	, .,
708	413	261	0.053	67.459	0.321	598.123	1112.0499	code:93%	 License  details  program  reserved  USA  Reserved
709	33	260	0.053	67.512	0.042	1075.608	1714.8062	web:39%	 view  power  water  heat  rescue  electronic
710	67	260	0.053	67.564	0.01	859.2612	1394.2389	code:98%	_dtype  parameter  datetime _class  optional _client
711	113	260	0.053	67.617	0.07	936.7584	1439.7578	wiki:50%	 year  time  years  decades  ago  Later
712	395	260	0.053	67.67	0.053	806.6191	1393.7466	wiki:76%	See External Other  to  also  War
713	915	260	0.053	67.723	0.018	1087.5135	1791.6517	web:37%	able  flat  full  integrated  new  simple
714	1327	260	0.053	67.776	0.063	733.4766	1697.2788	wiki:52%	 which  that  they  devices  works  centers
715	1344	260	0.053	67.829	0.066	977.4238	1565.6064	math:89%	's ov ’s  Reynolds  Newton ff
716	1577	260	0.053	67.882	0.209	1058.3634	1497.6328	math:95%	bb sqrt text mathrm cal hat
717	312	258	0.052	67.934	0.048	756.6934	1256.9463	wiki:62%	 killed  died  defeated  place  founded  resigned
718	342	258	0.052	67.987	0.182	1020.7335	1662.0396	math:38%	 some  all  of  two  other  any
719	1261	258	0.052	68.039	0.204	1107.4354	1705.1172	wiki:43%	 first  second th  First  Second  third
720	1552	258	0.052	68.092	0.312	746.9526	1267.2871	math:91%	 of  by  for  to  with  between
721	1851	258	0.052	68.144	0.045	838.7817	1383.5951	wiki:35%	 interest  way  ways  contributions  opportunity  chance
722	620	257	0.052	68.196	0.236	1004.9101	1640.8065	math:44%	't  would 'd  you ’t  not
723	803	257	0.052	68.249	0.166	792.6982	1120.9513	code:97%	 numpy  matplotlib .pyplot  pandas  urllib  asyncio
724	713	256	0.052	68.301	0.194	803.9463	1517.922	pile:100%	 of  to  with  through  including  using
725	766	256	0.052	68.353	0.408	573.289	1382.749	wiki:52%	 such  well such  soon
726	204	255	0.052	68.405	0.202	926.7988	1723.1407	web:44%	 are  not  was 'm  am 're
727	355	255	0.052	68.457	0.015	739.4913	1152.0509	code:100%	_version _path _dict _name _list _entries
728	364	255	0.052	68.509	0.043	836.9204	1380.0739	wiki:69%	 philosopher ist  director ian  professor  writer
729	556	255	0.052	68.56	0.581	1111.2939	1615.6953	web:78%	.\n .\n\n ).\n ."\n .”\n\n ".\n
730	1672	255	0.052	68.612	0.058	719.835	1337.6606	math:61%	 wrong  me  it  out  right  here
731	239	254	0.052	68.664	0.008	617.1972	1487.832	wiki:59%	ism  lizard  Christ ies  shot rier
732	326	254	0.052	68.716	0.032	1069.535	1831.8105	pile:98%	 analysis  group  samples  rate  fractures Cs
733	1558	254	0.052	68.767	0.331	785.5967	1470.1133	math:77%	 of  for  with  on  by  study
734	1780	254	0.052	68.819	0.277	964.3281	1732.6816	web:51%	 you  we  You  We  they  They
735	1858	254	0.052	68.871	0.805	1051.1276	1754.3115	wiki:58%	 and  but and
736	1869	254	0.052	68.922	0.035	1214.6918	1871.8711	pile:96%	 risk  imaging  extension  mass ography  rate
737	1409	253	0.051	68.974	0.878	823.5693	1538.9025	web:43%	 in  In In
738	1999	253	0.051	69.025	0.126	949.9169	1927.5829	wiki:35%	i  di  Di  i  Mi ai
739	887	251	0.051	69.076	0.806	1204.6495	1789.5836	math:36%	 at  At At /at .at  exactly
740	933	251	0.051	69.127	0.02	850.0654	1588.6064	pile:98%	 body  documents  image  services  solutions  art
741	1411	251	0.051	69.178	0.059	999.0234	1846.3387	wiki:45%	 who  people ,  also  they ians
742	459	250	0.051	69.229	0.227	957.999	1551.624	pile:58%	.\n\n \n\n :\n\n .\n ?\n\n \n
743	484	250	0.051	69.28	0.72	689.4854	1187.8058	wiki:98%	 – : ):  -
744	913	250	0.051	69.331	0.226	1191.3029	1923.5919	code:90%	',\n ,\n \n ',\r\n ",\n ">\n
745	991	250	0.051	69.382	1.0	511.6885	1187.8309	wiki:49%	 
746	1081	250	0.051	69.433	0.558	363.9082	684.4834	code:100%	#\n .\n  \n  #\n \n  *\n
747	1480	250	0.051	69.483	0.063	921.8618	1532.3624	web:61%	 allows  encourage  allow  ask  assist  with
748	787	249	0.051	69.534	0.066	1043.1505	1671.7303	code:39%	share .com -dist ex .org  course
749	1074	249	0.051	69.585	0.061	985.7744	1742.7822	pile:29%	orpor ut ell rust  elev  Confeder
750	1088	249	0.051	69.635	0.914	489.4375	1333.4669	math:96%	^ |^ ))^ )^
751	1099	249	0.051	69.686	0.046	901.8721	1384.4805	code:41%	 it  them  returned  available  provided  opened
752	1720	249	0.051	69.737	0.05	895.9042	1536.0812	wiki:63%	 western ated  eastern  largest locked  former
753	661	248	0.05	69.787	0.107	778.4493	1297.0936	math:39%	 used  created  stored  called  provided  run
754	730	248	0.05	69.838	0.045	977.7988	1595.2324	code:94%	CONFIG _OK _TYPE _NAME _EMAIL ATION
755	1014	248	0.05	69.888	0.858	789.2363	1362.3973	code:38%	 for for      For
756	1079	248	0.05	69.939	0.14	738.0079	1326.541	code:96%	 pass property  None  True  False \tpass
757	1459	248	0.05	69.989	0.014	1114.2046	1757.5482	code:49%	 test test  dice in  json java
758	1498	248	0.05	70.039	0.082	1160.8862	1954.4204	math:30%	 half -to  self  well -of -by
759	1669	248	0.05	70.09	0.237	1149.1807	1761.3055	web:50%	 by  of  for  while  began  before
760	1921	248	0.05	70.14	0.18	1400.2959	2272.5325	math:62%	^   { ).__  ' _{
761	426	247	0.05	70.191	0.324	734.9229	1219.3623	math:83%	1 2 3 4 5 6
762	567	247	0.05	70.241	0.292	984.7427	1765.3804	web:42%	 -  – ...  — ;  --
763	1814	247	0.05	70.291	0.027	999.7167	1630.9404	pile:99%	 response  mortality  intake  pain  strength  treatment
764	1941	247	0.05	70.341	0.07	1062.5978	1999.7987	code:29%	 cr  tr  Pr  Gr  br  Tr
765	63	246	0.05	70.391	0.014	500.8779	1038.9253	wiki:80%	us son  Daniels  Byron inger erson
766	290	246	0.05	70.441	0.347	656.5176	1171.9718	wiki:30%	 based  depending  depends  depend  consists  consisting
767	530	246	0.05	70.491	0.174	1194.6191	2039.3732	pile:95%	;\n >\n );\n  {\n ;\n\n  }\n\n
768	1689	246	0.05	70.541	0.266	888.7841	1707.2402	math:96%	 (  $( $( }( ( '(
769	1873	245	0.05	70.591	0.029	1095.9756	1660.9331	math:57%	 temperature  performance  sound  absorption  light  mass
770	139	244	0.05	70.641	0.529	375.6114	609.6738	code:100%	:\n ):\n '):\n ':\n ():\n "):\n
771	460	244	0.05	70.691	0.32	891.3477	1504.6191	pile:49%	 your  my 's  their  our  its
772	768	244	0.05	70.74	0.322	1070.579	1813.1437	pile:94%	 of  with  for  to  from  between
773	1098	244	0.05	70.79	0.433	739.6641	1415.3203	code:72%	:// @  <  (< ='  '
774	1306	244	0.05	70.839	0.228	985.8481	1594.7955	wiki:59%	 of  to  with  into  by  above
775	1975	244	0.05	70.889	0.108	1198.7928	2058.5989	web:32%	 much  little  most  more  relatively  somewhat
776	313	243	0.049	70.939	0.255	827.3476	1340.964	code:89%	0 1 10 3 5 100
777	751	243	0.049	70.988	0.274	1001.0244	1581.2992	wiki:95%	 of  by  to  with  during  from
778	1323	243	0.049	71.037	0.05	873.3906	1581.1981	pile:100%	ent  fluid  display  composite ting  forming
779	1707	243	0.049	71.087	0.091	631.2412	1062.7479	wiki:65%	 published  founded  established  formed  built  created
780	186	242	0.049	71.136	0.209	1065.922	1847.9025	pile:85%	 of  to  in  for  with  by
781	924	242	0.049	71.185	0.196	786.5567	1297.5795	math:43%	 know  sure  see  out  wondering  you
782	1684	242	0.049	71.234	0.471	846.0234	1310.5116	code:100%	 import ,    
783	631	241	0.049	71.284	0.375	606.4971	1194.1171	pile:25%	201 200 199 191 196 198
784	1717	241	0.049	71.333	0.048	727.6524	1331.4442	code:92%	.ops erver et pe core a
785	1761	241	0.049	71.382	0.237	895.3281	1542.0448	math:93%	x 2 1  x 3 4
786	1185	240	0.049	71.43	0.406	857.1495	1505.4698	code:97%	 self \tself  views (self File .settings
787	1839	240	0.049	71.479	0.865	1050.2197	1617.1005	web:43%	 and  or  but and  as  &
788	442	239	0.049	71.528	0.352	822.9913	1605.5333	wiki:87%	 the  The The .The
789	453	239	0.049	71.576	0.261	769.0986	1602.3345	wiki:42%	 that  where  when  but  which  said
790	796	239	0.049	71.625	1.0	1135.9471	2336.676	pile:35%	/
791	1090	239	0.049	71.674	0.039	675.0215	1212.083	code:98%	mid name high low password _name
792	1490	239	0.049	71.722	0.047	1113.0742	1659.7338	web:50%	 figure  check  setting  pick  carry Check
793	1784	239	0.049	71.771	0.769	1020.5167	1810.6024	math:51%	 a  A A a
794	1800	239	0.049	71.82	0.08	955.249	1500.6553	pile:88%	 used  treated  measured  evaluated  examined  present
795	815	238	0.048	71.868	0.675	851.1689	1449.7725	math:85%	, $, ; ),  (),  ,
796	1115	238	0.048	71.916	0.404	943.4258	1525.4921	math:40%	 be  is  are  was  being  been
797	1542	238	0.048	71.965	0.036	1077.631	2156.498	code:60%	� 符 曼 函数 为 ；
798	630	237	0.048	72.013	0.276	544.4794	761.1865	code:98%	 or  of #  the      
799	1766	237	0.048	72.061	0.8	941.5556	1520.1964	web:49%	 for  For For .For .for for
800	74	236	0.048	72.109	0.108	1230.252	1796.7461	pile:96%	6 3 7 2 0 4
801	77	236	0.048	72.157	0.562	696.751	1203.0597	code:100%	\n\n \n\n\n  *\n\n ')\n\n )\n\n \r\n\r\n
802	396	236	0.048	72.205	0.077	846.913	1618.6318	math:99%	y X a  y  x x
803	784	236	0.048	72.253	0.488	670.5938	1070.1602	code:100%	):\n :\n ():\n ):\n\n ):\r\n __':\n
804	1940	236	0.048	72.301	0.032	1156.2877	1590.2393	code:55%	 default  conditional  internal  shared  base adic
805	48	235	0.048	72.349	0.516	731.6094	1087.5223	code:100%	                                               
806	149	235	0.048	72.397	0.531	875.3896	1314.829	code:85%	 def def \tdef function func     
807	877	235	0.048	72.445	0.139	1121.8527	1825.5858	math:68%	1 0 5 2 10 3
808	1259	235	0.048	72.492	0.326	712.8701	1141.4082	wiki:76%	 he  He He  She  who th
809	1953	235	0.048	72.54	0.901	1106.9071	1796.6368	math:47%	  . /
810	4	234	0.048	72.588	0.209	482.4014	805.0821	code:100%	\n )\n  """\n ()\n ."""\n )\n\n
811	6	234	0.048	72.635	0.205	615.9775	1052.8439	code:100%	\n\n )\n\n '\n\n  """\n\n ."""\n\n ")\n\n
812	176	234	0.048	72.683	0.056	908.9668	1443.8507	code:100%	 get _user  create _error  job  register
813	214	234	0.048	72.731	0.279	573.0518	1085.4122	code:98%	0 1  None  False  True 2
814	998	234	0.048	72.778	0.401	924.248	1457.9862	math:98%	 \\ \\ )\\ }\\ ]\\  |\\
815	412	233	0.047	72.826	0.037	925.0287	1563.7061	wiki:79%	ym oph im ys  Anton et
816	481	233	0.047	72.873	0.493	891.9863	1713.085	web:35%	 any  some  Any  no Any  other
817	759	233	0.047	72.92	0.036	999.0292	1747.1698	web:42%	 own  best  personal  local  original  early
818	1528	233	0.047	72.968	0.059	1053.8026	1591.7377	math:56%	 help  do  idea  mean  problem  here
819	1645	233	0.047	73.015	0.071	636.3892	1603.7559	math:50%	3 1 8 6 7 5
820	1969	233	0.047	73.063	0.294	1035.5605	1529.3436	math:43%	 to  will 't  not  can  should
821	828	232	0.047	73.11	0.84	949.7461	1411.2108	math:46%	,     ; ', ), (),
822	1874	232	0.047	73.157	0.037	813.6264	1283.9457	wiki:95%	 Empire us agne  II ths ia
823	582	231	0.047	73.204	0.161	1034.083	1648.3661	math:97%	text end bb color sqrt package
824	783	231	0.047	73.251	0.049	566.3965	891.7958	code:100%	Error Form TestCase  User Parser Manager
825	1597	231	0.047	73.298	0.111	951.9634	1663.3126	pile:98%	 the  present  of .  is  Art
826	1108	230	0.047	73.345	0.047	1404.5634	2429.7559	code:28%	OL IC PH SC SS  ENV
827	1202	230	0.047	73.391	1.0	1037.7871	1880.5028	math:49%	,
828	1305	230	0.047	73.438	0.072	802.5269	1514.8429	wiki:94%	us ius  I  Charles as  Adrian
829	1607	230	0.047	73.485	0.258	1235.9442	1770.4033	code:88%	 " ("  ' (' =" ='
830	154	229	0.047	73.532	0.828	650.9473	1024.9336	code:99%	#     ##  *     ---
831	764	229	0.047	73.578	0.224	536.3174	858.7666	code:94%	 ANY  WITHOUT  OF #
832	1129	229	0.047	73.625	0.052	1075.0396	1901.4598	math:46%	345 1  List 3  x \n
833	552	228	0.046	73.671	0.047	1740.9532	2937.1406	pile:90%	 que  es  y 10  valor ado
834	829	228	0.046	73.718	0.01	722.6758	1222.1642	code:86%	 Model  Message Device  Enum  Index Transaction
835	1219	228	0.046	73.764	0.129	955.2241	1540.1196	math:88%	, . ## : ) •
836	1774	228	0.046	73.81	0.168	1123.1261	1952.58	code:98%	] '] () ') '  '
837	795	227	0.046	73.857	0.105	732.9712	1493.5814	math:41%	 of  and , ":  –  +
838	907	226	0.046	73.902	0.06	868.7413	1563.3589	math:36%	 new  simple  different  useful  small  complete
839	1301	226	0.046	73.948	0.778	1051.6455	1866.953	pile:88%	 and  or /or and  as
840	1579	226	0.046	73.994	0.221	952.8793	1697.3213	math:88%	$. . • ? $$ )
841	1736	226	0.046	74.04	0.14	1115.9227	2054.8318	pile:50%	,\n \n ",\n :\n  {\n "\n
842	146	225	0.046	74.086	0.216	833.1777	1830.6963	code:31%	 does  do  If  did  if  Do
843	516	225	0.046	74.132	0.032	691.566	1125.5323	wiki:80%	 London  California ople  York  Kentucky  Rome
